distrito_nro,escuela_nro,escuela,direccion,circuito_nro,seccion_nro,localidad,desde,hasta,cant_mesas,latitud,longitud
1,32153,ESC N°23 DR LORENZO ANADON,TRAFUL 3847,55,4,CIUDAD DE BUENOS AIRES,1828,1832,5,,
1,32151,ESC N°24 CONTRALMTE MARTIN GUERRICO,LYNCH 3536,55,4,CIUDAD DE BUENOS AIRES,1817,1821,5,,
1,32152,INST SAN VICENTE DE PAUL,A EINSTEIN 599,55,4,CIUDAD DE BUENOS AIRES,1822,1827,6,,
1,32159,ESC N°13 PDTE ALBERTI,ITAQUI 2050,56,4,CIUDAD DE BUENOS AIRES,1863,1871,9,,
1,32158,ESC N°6 DR ADOLFO SALDIAS,ECHAURI 1576,56,4,CIUDAD DE BUENOS AIRES,1859,1862,4,,
1,32157,ESC TEC N°33 F M DEL PLUMERILLO,RABANAL FRANCISCO INT AV 1573,56,4,CIUDAD DE BUENOS AIRES,1853,1858,6,,
1,32156,INST SAN ANTONIO DE PADUA,TILCARA 3178,56,4,CIUDAD DE BUENOS AIRES,1846,1852,7,,
1,32163,ESC N°1 MARIA SILVENTI DE AMATO,ALAGON 300,57,4,CIUDAD DE BUENOS AIRES,1905,1910,6,,
1,32161,ESC N°14 PROV DE SAN LUIS,CACHI 77,57,4,CIUDAD DE BUENOS AIRES,1885,1895,11,,
1,32164,ESC N°22 JUANA AZURDUY,MOM 2358,57,4,CIUDAD DE BUENOS AIRES,1911,1918,8,,
1,32165,ESC N°5 PROV DE CORRIENTES,CASEROS AV 4050,57,4,CIUDAD DE BUENOS AIRES,1919,1925,7,,
1,32162,ESC N°7 AERONAUTICA ARGENTINA,QUILMES 473,57,4,CIUDAD DE BUENOS AIRES,1896,1904,9,,
1,32160,INST NUEVA POMPEYA,FOURNIER 3157 / FOURNIER S/N,57,4,CIUDAD DE BUENOS AIRES,1872,1884,13,,
1,32285,ESC N°20 E FERNANDEZ DE ALONSO,MUÑIZ 2147,58,5,CIUDAD DE BUENOS AIRES,1926,1931,6,,
1,32288,ESC N°23 PROV DE ENTRE RIOS,BOEDO AV 1935,58,5,CIUDAD DE BUENOS AIRES,1951,1966,16,,
1,32286,ESC N°8 ALMAFUERTE,MAZA 1913 / 1935,58,5,CIUDAD DE BUENOS AIRES,1932,1950,19,,
1,32292,ESC N°22 M ZUVIRIA,CONSTITUCION 4154,59,5,CIUDAD DE BUENOS AIRES,1997,2004,8,,
1,32291,ESC N°25 PAULA A DE SARMIENTO,TARIJA 4136,59,5,CIUDAD DE BUENOS AIRES,1988,1996,9,,
1,32289,ESC N°26 REP DE COLOMBIA,GARAY JUAN DE AV 3972,59,5,CIUDAD DE BUENOS AIRES,1967,1979,13,,
1,32290,INST MARIA AUXILIADORA,AV JUAN DE GARAY 4353 / 4333,59,5,CIUDAD DE BUENOS AIRES,1980,1987,8,,
1,32301,ESC N°14 INT ALVEAR,CASTRO 954 / CASTRO S/N,60,5,CIUDAD DE BUENOS AIRES,2022,2039,18,,
1,32293,ESC N°6 SAN JOSE DE CALAZANS,AV LA PLATA 1038 / AV LA PLATA S/N,60,5,CIUDAD DE BUENOS AIRES,2005,2021,17,,
1,32302,ESC TEC N°29 RECONQUISTA DE BS AS,BOEDO AV 760,60,5,CIUDAD DE BUENOS AIRES,2040,2050,11,,
1,32310,ESC N°16 JOSE M RAMOS MEJIA,DON BOSCO 4200,61,5,CIUDAD DE BUENOS AIRES,2075,2094,20,,
1,32308,INST CARDOZO,H YRIGOYEN 4034,61,5,CIUDAD DE BUENOS AIRES,2070,2074,5,,
1,32304,INST SAN ANTONIO,MEXICO 4050,61,5,CIUDAD DE BUENOS AIRES,2051,2061,11,,
1,32305,JARDIN DE INFANTES CESAR COLL,H YRIGOYEN 4238,61,5,CIUDAD DE BUENOS AIRES,2062,2069,8,,
1,32317,ESC N°18 ANTONIO BERMEJO,BELGRANO AV 3767,62,5,CIUDAD DE BUENOS AIRES,2114,2124,11,,
1,32315,ESC N°22 MARTINA GURRUCHAGA,BOEDO AV 657,62,5,CIUDAD DE BUENOS AIRES,2103,2113,11,,
1,32312,ESC N°4 SALVADOR M DEL CARRIL,QUINTINO BOCAYUVA 620,62,5,CIUDAD DE BUENOS AIRES,2095,2102,8,,
1,32324,COLEGIO MARIA AUXILIADORA,YAPEYU 132 / CASTRO 175,63,5,CIUDAD DE BUENOS AIRES,2170,2182,13,,
1,32321,COLEGIO PIO IX,YAPEYU 197 / 183,63,5,CIUDAD DE BUENOS AIRES,2147,2164,18,,
1,32323,ESC NAC DE CERAMICA N°1,BULNES 45,63,5,CIUDAD DE BUENOS AIRES,2165,2169,5,,
1,32318,INST SAN FRANCISCO DE SALES,H YRIGOYEN 3900,63,5,CIUDAD DE BUENOS AIRES,2125,2146,22,,
1,32331,COLEGIO BETANIA,ACUÑA DE FIGUEROA 855,64,5,CIUDAD DE BUENOS AIRES,2235,2246,12,,
1,32326,COLEGIO NAC N°3 MARIANO MORENO,AV RIVADAVIA 3577 / BME MITRE S/N,64,5,CIUDAD DE BUENOS AIRES,2203,2223,21,,
1,32327,ESC N°18 ALEJANDRO CARBO,MARIO BRAVO 234 / 242,64,5,CIUDAD DE BUENOS AIRES,2224,2228,5,,
1,32328,ESC N°22 CARLOS J BENIELLI,S DE BUSTAMANTE 260,64,5,CIUDAD DE BUENOS AIRES,2229,2234,6,,
1,32325,INST TIERRA SANTA,S DE BUSTAMANTE 124,64,5,CIUDAD DE BUENOS AIRES,2183,2202,20,,
1,32361,COLEGIO GALILEO GALILEI,ESTADO DE PALESTINA 748,65,5,CIUDAD DE BUENOS AIRES,2278,2286,9,,
1,32333,COLEGIO INMACULADA CONCEPCION,MARIO BRAVO 563,65,5,CIUDAD DE BUENOS AIRES,2247,2261,15,,
1,32355,INST WILLIAM MORRIS,LAVALLE 3761,65,5,CIUDAD DE BUENOS AIRES,2274,2277,4,,
1,32341,UTN FACULTAD REGIONAL BS AS,MEDRANO AV 951,65,5,CIUDAD DE BUENOS AIRES,2262,2273,12,,
1,32369,COLEGIO BENITO NAZAR,ESTADO DE PALESTINA 1098 / ESTADO DE ISRAEL 4230,66,5,CIUDAD DE BUENOS AIRES,2307,2320,14,,
1,32365,ESC N°19 FRANCISCO BALCARCE,ACUÑA DE FIGUEROA 850,66,5,CIUDAD DE BUENOS AIRES,2296,2306,11,,
1,32373,ESC N°20 ROSARIO VERA PEÑALOZA,PRINGLES 1165,66,5,CIUDAD DE BUENOS AIRES,2321,2324,4,,
1,32364,ESC N°7 JOSE MARIA TORRES,HUMAHUACA 4260 / AV CORRIENTES 4261,66,5,CIUDAD DE BUENOS AIRES,2287,2295,9,,
1,32377,ESC N°11 PROV DE JUJUY,OBRERO R NUÑEZ 4355,67,5,CIUDAD DE BUENOS AIRES,2364,2371,8,,
1,32375,ESC N°23 GRAL MANUEL BELGRANO,PRINGLES 263,67,5,CIUDAD DE BUENOS AIRES,2341,2354,14,,
1,32376,ESC N°3 MANUEL SOLA,LAMBARE 975,67,5,CIUDAD DE BUENOS AIRES,2355,2363,9,,
1,32374,INST CASA DE JESUS,YATAY 869 / PRINGLES 878,67,5,CIUDAD DE BUENOS AIRES,2325,2340,16,,
1,32381,INST PRIVADO ARGENTINO JAPONES,PRINGLES 268,67,5,CIUDAD DE BUENOS AIRES,2378,2383,6,,
1,32378,UNIVERSIDAD ARGENTINA J F KENNEDY,SARMIENTO 4550,67,5,CIUDAD DE BUENOS AIRES,2372,2377,6,,
1,32751,ESC DE LA PAZ,GRAL V FLORES 65,68,6,CIUDAD DE BUENOS AIRES,2426,2432,7,,
1,32743,ESC DEL NUEVO SOL,ARAOZ ALFARO 373,68,6,CIUDAD DE BUENOS AIRES,2417,2425,9,,
1,32740,ESC Nº15 GRAL J G DE ARTIGAS,ELEODORO LOBOS 437,68,6,CIUDAD DE BUENOS AIRES,2410,2416,7,,
1,32736,ESC Nº17 PDTE URIBURU,AV ANGEL GALLARDO 246 / 250,68,6,CIUDAD DE BUENOS AIRES,2400,2409,10,,
1,32733,ESC Nº7 DEL CENTENARIO,RIO DE JANEIRO 986,68,6,CIUDAD DE BUENOS AIRES,2384,2399,16,,
1,32758,INST DIVINO ROSTRO,L MARECHAL 1041 / P ARGENTINAS 550,68,6,CIUDAD DE BUENOS AIRES,2433,2437,5,,
1,32763,UNIVERSIDAD DE MORON,ARAOZ ALFARO 251,68,6,CIUDAD DE BUENOS AIRES,2438,2441,4,,
1,32780,ESC DE COM Nº19 J MONTALVO,FORMOSA 136,69,6,CIUDAD DE BUENOS AIRES,2483,2500,18,,
1,32767,ESC NAC Nº11 PDTE M T ALVEAR,ALBERDI JUAN BAUTISTA AV 163,69,6,CIUDAD DE BUENOS AIRES,2442,2453,12,,
1,32793,ESC NORM SUP Nº4 E S ZEBALLOS,RIVADAVIA AV 4950,69,6,CIUDAD DE BUENOS AIRES,2515,2525,11,,
1,32774,ESC Nº3 PRIMERA JUNTA,AV RIVADAVIA 4817 / AV RIVADAVIA S/N,69,6,CIUDAD DE BUENOS AIRES,2461,2471,11,,
1,32777,ESC Nº9 FLORENTINO AMEGHINO,LA PLATA AV 623,69,6,CIUDAD DE BUENOS AIRES,2472,2482,11,,
1,32785,INST CALASANZ,BONIFACIO JOSE 56,69,6,CIUDAD DE BUENOS AIRES,2501,2508,8,,
1,32770,INST SANTA MARIA,SENILLOSA 568,69,6,CIUDAD DE BUENOS AIRES,2454,2460,7,,
1,32789,INST SUMMA,YERBAL 67 / 57,69,6,CIUDAD DE BUENOS AIRES,2509,2514,6,,
1,32806,COLEGIO INTEGRAL CABALLITO,J F ARANGUREN 723,70,6,CIUDAD DE BUENOS AIRES,2551,2556,6,,
1,32812,ESC DE COM Nº3 HIPOLITO VIEYTES,GAONA AV 1502,70,6,CIUDAD DE BUENOS AIRES,2570,2584,15,,
1,32804,ESC Nº14 ERNESTO PADILLA,F VALLESE 835,70,6,CIUDAD DE BUENOS AIRES,2544,2550,7,,
1,32800,ESC Nº20 TTE BENJAMIN MATIENZO,HIDALGO 635,70,6,CIUDAD DE BUENOS AIRES,2533,2543,11,,
1,32808,ESC SUP DE ENFERMERIA C GRIERSON,J B AMBROSETTI 601,70,6,CIUDAD DE BUENOS AIRES,2557,2569,13,,
1,32818,ESC TEC Nº9 ING LUIS A HUERGO,GRAL M DE GAINZA 1060,70,6,CIUDAD DE BUENOS AIRES,2585,2600,16,,
1,32796,INST ARGENTINO DEL DEPORTE,F GARCIA LORCA 350,70,6,CIUDAD DE BUENOS AIRES,2526,2532,7,,
1,32822,COLEGIO Nº17 PRIMERA JUNTA,RIVADAVIA AV 5161,71,6,CIUDAD DE BUENOS AIRES,2601,2622,22,,
1,32834,ESC Nº14 JOAQUIN V GONZALEZ,AV PEDRO GOYENA 984 / CACHIMAYO S/N,71,6,CIUDAD DE BUENOS AIRES,2670,2680,11,,
1,32828,ESC Nº4 ORG DE ESTADOS AMERICANOS,DEL B CENTENERA 747,71,6,CIUDAD DE BUENOS AIRES,2641,2654,14,,
1,32835,ESC Nº8 ANTONIO SCHETTINO,MORENO JOSE MARIA AV 480,71,6,CIUDAD DE BUENOS AIRES,2681,2690,10,,
1,32831,INST DR DAMASO CENTENO,AV RIVADAVIA 5546 / 5558,71,6,CIUDAD DE BUENOS AIRES,2655,2669,15,,
1,32825,LICEO Nº12 FRAY MAMERTO ESQUIU,MORENO JOSE MARIA AV 345,71,6,CIUDAD DE BUENOS AIRES,2623,2640,18,,
1,32839,ESC Nº11 JOSE IGNACIO GORRITI,NICASIO OROÑO 1431 / 1429,72,6,CIUDAD DE BUENOS AIRES,2724,2729,6,,
1,32838,ESC Nº19 GALICIA,LUIS VIALE 1052,72,6,CIUDAD DE BUENOS AIRES,2717,2723,7,,
1,32836,ESC Nº8 PROV DE SAN JUAN,CNEL A FIGUEROA 1077,72,6,CIUDAD DE BUENOS AIRES,2691,2700,10,,
1,32837,INST REDEMETRIX CAPTIVORUM,L VIALE / ESPINOSA / ESPINOSA / 1220,72,6,CIUDAD DE BUENOS AIRES,2701,2716,16,,
1,32844,ESC Nº10 ARQ M J BUSCHIAZZO,F VALLESE 975,73,6,CIUDAD DE BUENOS AIRES,2768,2771,4,,
1,32842,ESC Nº24 VIRGEN GENERALA,BIEDMA JOSE JUAN 459,73,6,CIUDAD DE BUENOS AIRES,2753,2761,9,,
1,32843,ESC Nº25 REP DE GUATEMALA,MENDEZ DE ANDES 1451,73,6,CIUDAD DE BUENOS AIRES,2762,2767,6,,
1,32841,INST MONSEÑOR DILLON,ALTE J F SEGUI 863 / BIEDMA 900,73,6,CIUDAD DE BUENOS AIRES,2741,2752,12,,
1,32845,INST ORSINO,NICASIO OROÑO 942,73,6,CIUDAD DE BUENOS AIRES,2772,2780,9,,
1,32840,INST SANTA BRIGIDA,AV GAONA 2068 / ALTE J F SEGUI 991,73,6,CIUDAD DE BUENOS AIRES,2730,2740,11,,
1,32849,ESC Nº3 M A MONTES DE OCA,PUAN 360,74,6,CIUDAD DE BUENOS AIRES,2820,2826,7,,
1,32850,ESC Nº4 PDTE DR ARTURO ILLIA,RIVADAVIA AV 6065,74,6,CIUDAD DE BUENOS AIRES,2827,2841,15,,
1,32848,INST ARGENTINO EXCELSIOR,RIVADAVIA AV 6028,74,6,CIUDAD DE BUENOS AIRES,2812,2819,8,,
1,32847,INST CULTURAL MARIANISTA,RIVADAVIA AV 5656,74,6,CIUDAD DE BUENOS AIRES,2797,2811,15,,
1,32852,INST GRAL JUSTO JOSE DE URQUIZA,V MARTINEZ 81,74,6,CIUDAD DE BUENOS AIRES,2847,2850,4,,
1,32851,INST MONSEÑOR SABELLI,V MARTINEZ 62,74,6,CIUDAD DE BUENOS AIRES,2842,2846,5,,
1,32846,UBA FACULTAD DE FILOSOFIA Y LETRAS,PUAN 480,74,6,CIUDAD DE BUENOS AIRES,2781,2796,16,,
1,32854,ESC N°7 NIÑAS DE AYOHUMA,ASAMBLEA AV 1221,75,7,CIUDAD DE BUENOS AIRES,2851,2861,11,,
1,32855,INST DE ED FISICA N°2 PROF F W DICKENS,CURAPALIGUE 1150,75,7,CIUDAD DE BUENOS AIRES,2862,2869,8,,
1,32856,INST MEDALLA MILAGROSA,CURAPALIGUE 1155,75,7,CIUDAD DE BUENOS AIRES,2870,2880,11,,
1,32860,CENTRO IFPP ADOLESCENTES N°6,ASAMBLEA AV 153,76,7,CIUDAD DE BUENOS AIRES,2901,2905,5,,
1,32858,ESC INTEGRAL INTERDISCIPLINARIA N°8 LUIS VERNET,HORTIGUERA 742,76,7,CIUDAD DE BUENOS AIRES,2881,2886,6,,
1,32859,ESC N°1 CHACABUCO,PERON EVA AV 1502,76,7,CIUDAD DE BUENOS AIRES,2887,2900,14,,
1,32862,ESC N°17 PROF R BERNARDELLI,ESTRADA 627,76,7,CIUDAD DE BUENOS AIRES,2920,2927,8,,
1,32861,ESC N°22 ANTONIO ZINNY,SALAS 565,76,7,CIUDAD DE BUENOS AIRES,2906,2919,14,,
1,32865,ESC DE FORM EDUC Y DEPORTIVA,LA PLATA AV 1707,77,7,CIUDAD DE BUENOS AIRES,2947,2952,6,,
1,32866,ESC N°10 JUAN AGUSTIN MAZA,CACHIMAYO 1657,77,7,CIUDAD DE BUENOS AIRES,2953,2959,7,,
1,32863,ESC N°15 PROV DE SALTA,SARAZA 1353,77,7,CIUDAD DE BUENOS AIRES,2928,2939,12,,
1,32867,ESC N°21 JUAN JOSE PASO,BEAUCHEF 1869,77,7,CIUDAD DE BUENOS AIRES,2960,2966,7,,
1,32864,ESC N°24 DR FLORIAN OLIVER,SARAZA 470,77,7,CIUDAD DE BUENOS AIRES,2940,2946,7,,
1,32868,ESC N°23 CANADA,CACHIMAYO 1735,78,7,CIUDAD DE BUENOS AIRES,2967,2975,9,,
1,32872,ESC N°7 TTE MANUEL FELIX  ORIGONE,PUMACAHUA 1247,78,7,CIUDAD DE BUENOS AIRES,2989,2997,9,,
1,32870,ESC TOMAS SANTA COLOMA,SANTANDER 1150,78,7,CIUDAD DE BUENOS AIRES,2976,2978,3,,
1,32871,INST SAN JUDAS TADEO,SOMELLERA 1720,78,7,CIUDAD DE BUENOS AIRES,2979,2988,10,,
1,32873,COLEGIO N°9 JUSTO JOSE DE URQUIZA,CONDARCO 290 / BACACAY S/N,79,7,CIUDAD DE BUENOS AIRES,2998,3017,20,,
1,32876,COLEGIO SCHONTHAL,AV NAZCA 537 / 555,79,7,CIUDAD DE BUENOS AIRES,3021,3034,14,,
1,32874,ESC N°1 JULIO CORTAZAR,BOGOTA 2759,79,7,CIUDAD DE BUENOS AIRES,3018,3020,3,,
1,32877,ESC N°12 PROV DEL CHACO,AVELLANEDA AV 2547,79,7,CIUDAD DE BUENOS AIRES,3035,3038,4,,
1,32881,ESC N°12 FACUNDO ZUVIRIA,FRANKLIN 1836,80,7,CIUDAD DE BUENOS AIRES,3067,3076,10,,
1,32880,ESC N°5 JUAN B PEÑA,M R TRELLES 948 / FRANKLIN 1828,80,7,CIUDAD DE BUENOS AIRES,3055,3066,12,,
1,32878,ESC N°5 REP DE EL SALVADOR,GRAL J G DE ARTIGAS 878,80,7,CIUDAD DE BUENOS AIRES,3039,3047,9,,
1,32879,INST MONSEÑOR ANEIROS DE SAN JOSE,F VALLESE 2549,80,7,CIUDAD DE BUENOS AIRES,3048,3054,7,,
1,32882,ESC N°12 PROV DEL CHACO,AVELLANEDA AV 2547,81,7,CIUDAD DE BUENOS AIRES,3077,3089,13,,
1,32883,ESC N°15 CNEL C T SOURIGUES,J F ARANGUREN 2400 / F C RODRIGUEZ S/N,81,7,CIUDAD DE BUENOS AIRES,3090,3098,9,,
1,32885,ESC N°19 LEANDRO N ALEM,FRAY CAYETANO RODRIGUEZ 95 S/N,81,7,CIUDAD DE BUENOS AIRES,3103,3112,10,,
1,32884,ESC PARA EL HOMBRE NUEVO,GRANADEROS 168,81,7,CIUDAD DE BUENOS AIRES,3099,3102,4,,
1,32888,ESC N°8 CNEL ING PEDRO CERVIÑO,VARELA AV 358,82,7,CIUDAD DE BUENOS AIRES,3135,3143,9,,
1,32887,ESC N°9 JOSE MARIA PAZ,CNEL R L FALCON 2934,82,7,CIUDAD DE BUENOS AIRES,3126,3134,9,,
1,32886,INST ANA MARIA JANER,AV JUAN B ALBERDI 2555 S/N,82,7,CIUDAD DE BUENOS AIRES,3113,3125,13,,
1,32889,INST SAN JOSE DE FLORES,JOSE BONIFACIO 2475 S/N,82,7,CIUDAD DE BUENOS AIRES,3144,3155,12,,
1,32895,ESC DE COM N°9 JOSE INGENIEROS,CNEL R L FALCON 2248,83,7,CIUDAD DE BUENOS AIRES,3209,3216,8,,
1,32891,ESC N°15 REP ORIENTAL DEL URUGUAY,CARABOBO AV 253,83,7,CIUDAD DE BUENOS AIRES,3163,3178,16,,
1,32893,ESC TEC N°5 R DE E DE SAN MARTIN,ALBERDI JUAN BAUTISTA AV 1845,83,7,CIUDAD DE BUENOS AIRES,3184,3195,12,,
1,32894,INST NTRA SRA DE LA MISERICORDIA,CAMACUA 493,83,7,CIUDAD DE BUENOS AIRES,3196,3208,13,,
1,32890,INST NTRA SRA DE LOURDES,RIVADAVIA AV 6270,83,7,CIUDAD DE BUENOS AIRES,3156,3162,7,,
1,32892,LICEO N°5 PASCUAL GUAGLIANONE,AV CARABOBO 286 / JOSE BONIFACIO S/N,83,7,CIUDAD DE BUENOS AIRES,3179,3183,5,,
1,32897,ESC N° 16 SANTA CRUZ Y ESPEJO,PRIMERA JUNTA 3445,84,7,CIUDAD DE BUENOS AIRES,3228,3235,8,,
1,32898,ESC N°10 ING OCTAVIO S PICO,LAFUENTE 559,84,7,CIUDAD DE BUENOS AIRES,3236,3244,9,,
1,32899,ESC N°12 RECONQUISTA,VARELA AV 753,84,7,CIUDAD DE BUENOS AIRES,3245,3248,4,,
1,32896,ESC N°6 DR CARLOS VAZ FERREIRA,VARELA AV 1040,84,7,CIUDAD DE BUENOS AIRES,3217,3227,11,,
1,32902,ESC N°24 DR PEDRO A TORRES,LAUTARO 752 / LAUTARO S/N,85,7,CIUDAD DE BUENOS AIRES,3264,3271,8,,
1,32901,INST GUARDIA DE H DEL SANTISIMO ROSARIO,LAUTARO 824,85,7,CIUDAD DE BUENOS AIRES,3254,3263,10,,
1,32900,INST NTRA SRA DE LUJAN,CARABOBO AV 967,85,7,CIUDAD DE BUENOS AIRES,3249,3253,5,,
1,32905,COLEGIO ARMENIO ARZRUNI,J MARTI 1580,86,7,CIUDAD DE BUENOS AIRES,3296,3307,12,,
1,32908,ESC  MED N°3 PROF CARLOS GENISO,A DE VEDIA 2519,86,7,CIUDAD DE BUENOS AIRES,3330,3344,15,,
1,32909,ESC N°13 FRANCISCO JACQUES,LAUTARO 1440,86,7,CIUDAD DE BUENOS AIRES,3345,3356,12,,
1,32907,ESC N°22 HIPOLITO BOUCHARD,AVELINO DIAZ 2356,86,7,CIUDAD DE BUENOS AIRES,3321,3329,9,,
1,32904,ESC N°23 GRAL SAVIO,SAN PEDRITO 1137,86,7,CIUDAD DE BUENOS AIRES,3288,3295,8,,
1,32903,ESC N°4 BENJAMIN ZORRILLA,AV SAN PEDRITO 1415 / 1425,86,7,CIUDAD DE BUENOS AIRES,3272,3287,16,,
1,32906,INST SANTA CLARA,ZUVIRIA 2660,86,7,CIUDAD DE BUENOS AIRES,3308,3320,13,,
1,32309,ESC N° 14 C MARIA REMEDIOS DEL VALLE,RABANAL FRANCISCO INT AV 2751,87,8,CIUDAD DE BUENOS AIRES,3364,3372,9,,
1,32330,ESC N° 15 EVARISTO CARRIEGO,PORTELA 3150,87,8,CIUDAD DE BUENOS AIRES,3424,3434,11,,
1,32319,ESC N° 17 GASPAR LUCILO BENAVENTO,CORRALES 3420,87,8,CIUDAD DE BUENOS AIRES,3390,3400,11,,
1,32320,ESC N° 18 SAN JUAN BAUTISTA DE LA SALLE,CORRALES 3450,87,8,CIUDAD DE BUENOS AIRES,3401,3412,12,,
1,32311,ESC N° 8 DR LUIS FEDERICO LELOIR,RABANAL FRANCISCO INT AV 2275,87,8,CIUDAD DE BUENOS AIRES,3373,3382,10,,
1,32306,ESC N° 9 DR JOSE BENJAMIN ZUBIAUR,CARLOS BERG 3460,87,8,CIUDAD DE BUENOS AIRES,3357,3363,7,,
1,32322,INST CRISTO OBRERO,LAFUENTE 3242,87,8,CIUDAD DE BUENOS AIRES,3413,3423,11,,
1,32332,INST NTRA SRA DE FATIMA,PORTELA 2750,87,8,CIUDAD DE BUENOS AIRES,3435,3445,11,,
1,32314,INST SAN JOSE,CORRALES 3190,87,8,CIUDAD DE BUENOS AIRES,3383,3389,7,,
1,32344,COLEGIO MACNAB BERNAL (PRIM),FERNANDEZ DE LA CRUZ FCO GRAL AV 6880,88,8,CIUDAD DE BUENOS AIRES,3474,3483,10,,
1,32342,COLEGIO MACNAB BERNAL (SEC),ITAQUI 6800,88,8,CIUDAD DE BUENOS AIRES,3467,3473,7,,
1,32335,ESC N° 13 DR ALFREDO LANARI,PIEDRA BUENA AV 4863,88,8,CIUDAD DE BUENOS AIRES,3446,3454,9,,
1,32336,ESC N° 16 DR SOFANOR N CORVALAN,BERON DE ASTRADA 6351,88,8,CIUDAD DE BUENOS AIRES,3455,3466,12,,
1,32345,INST SAGRADA FAMILIA,COSQUIN 4951,88,8,CIUDAD DE BUENOS AIRES,3484,3492,9,,
1,32349,ESC DE BELLAS ARTES LOLA MORA,SOLDADO DE LA FRONTERA AV 5155,89,8,CIUDAD DE BUENOS AIRES,3506,3520,15,,
1,32360,ESC N° 1 CONCEJAL ALBERTO SALVATORI,CAFAYATE 5115,89,8,CIUDAD DE BUENOS AIRES,3586,3598,13,,
1,32350,ESC N° 10 ITALO AMERICO FORADORI,LARRAZABAL 5001,89,8,CIUDAD DE BUENOS AIRES,3521,3533,13,,
1,32347,ESC N° 15 DR CARLOS ALBERTO VERONELLI,CAFAYATE 5388,89,8,CIUDAD DE BUENOS AIRES,3493,3505,13,,
1,32356,ESC N° 3 CRISTOBAL COLON,LARRAZABAL 4051,89,8,CIUDAD DE BUENOS AIRES,3563,3573,11,,
1,32358,ESC N° 4 PROV DE TUCUMAN,RIESTRA AV 5030,89,8,CIUDAD DE BUENOS AIRES,3574,3585,12,,
1,32351,ESC N° 5 ARMADA ARGENTINA,LARRAZABAL 4520,89,8,CIUDAD DE BUENOS AIRES,3534,3546,13,,
1,32366,ESC N° 6 REP DE LA INDIA,N DESCALZI 5425,89,8,CIUDAD DE BUENOS AIRES,3621,3629,9,,
1,32363,ESC N° 9 HECTOR PANIZZA,BERON DE ASTRADA 5920,89,8,CIUDAD DE BUENOS AIRES,3609,3620,12,,
1,32362,ESC PARROQUIAL C H MARIO F ALSINA,M LEGUIZAMON 4030,89,8,CIUDAD DE BUENOS AIRES,3599,3608,10,,
1,32353,ESC TEC N° 13 ING JOSE LUIS DELPINI,CNEL M CHILAVERT 5460,89,8,CIUDAD DE BUENOS AIRES,3547,3562,16,,
1,32385,ESC DE COM N° 12 JUAN XXIII,AQUINO 6040,90,8,CIUDAD DE BUENOS AIRES,3692,3706,15,,
1,32390,ESC DE COM N° 6 AMERICA,ESCALADA AV 2890,90,8,CIUDAD DE BUENOS AIRES,3727,3744,18,,
1,32370,ESC DE REC N° 20 DRA A MOREAU DE JUSTO,GTA SANTA CRUZ 6997,90,8,CIUDAD DE BUENOS AIRES,3660,3668,9,,
1,32383,ESC N° 11 PONCIANO VIVANCO,OLIDEN 2851 / OLIDEN S/N,90,8,CIUDAD DE BUENOS AIRES,3678,3691,14,,
1,32367,ESC N° 15 REP ARGENTINA,CASTAÑARES AV 4689,90,8,CIUDAD DE BUENOS AIRES,3630,3644,15,,
1,32368,ESC N° 21 SOLDADO DE MALVINAS,GTA SANTA CRUZ 6999,90,8,CIUDAD DE BUENOS AIRES,3645,3659,15,,
1,32392,ESC N° 22 SANTA MARIA DE LOS BUENOS AIRES,ECHEANDIA 5650,90,8,CIUDAD DE BUENOS AIRES,3756,3763,8,,
1,32391,ESC N° 8 JUDITH Y DEMETRIO DEMARCHI,JOSE I RUCCI 3961,90,8,CIUDAD DE BUENOS AIRES,3745,3755,11,,
1,32388,ESC N° 9 HOMERO MANZI,MIRALLA 2666,90,8,CIUDAD DE BUENOS AIRES,3707,3716,10,,
1,32389,INST DON ORIONE,PIEDRA BUENA AV 3848,90,8,CIUDAD DE BUENOS AIRES,3717,3726,10,,
1,32371,INST SUP NTRA SRA DE LA PAZ,PIEDRA BUENA AV 3595,90,8,CIUDAD DE BUENOS AIRES,3669,3677,9,,
1,32122,ESC N°20 ANTONIO ALICE,FERNANDEZ MORENO 3652,91,9,CIUDAD DE BUENOS AIRES,3782,3790,9,,
1,32114,ESC N°5 ROBERTO BILLINGHURST,ZINNY 1641,91,9,CIUDAD DE BUENOS AIRES,3764,3770,7,,
1,32117,ESC N°8 REINO DE THAILANDIA,HOMERO 2159,91,9,CIUDAD DE BUENOS AIRES,3771,3781,11,,
1,32125,ESC N°11 DR PEDRO GOYENA,G DE LAFERRERE 3624,92,9,CIUDAD DE BUENOS AIRES,3791,3797,7,,
1,32130,ESC TEC N°17 BRIG GRAL CORNELIO SAAVEDRA,LACARRA AV 535,92,9,CIUDAD DE BUENOS AIRES,3817,3829,13,,
1,32129,ESC TEC N°23 CASAL CALVIÑO,LACARRA AV 621,92,9,CIUDAD DE BUENOS AIRES,3805,3816,12,,
1,32127,INST LUJAN PORTEÑO,FCO BILBAO 3476,92,9,CIUDAD DE BUENOS AIRES,3798,3804,7,,
1,32131,ESC N°16 TOMAS LE BRETON,EUGENIO GARZON 4346,93,9,CIUDAD DE BUENOS AIRES,3830,3836,7,,
