Seccion,SeccionNombre,Circuito,CircuitoNombre,Mesa,Establecimiento,Domicilio,TipoMesa,CantElectores,Secc-Circuito
1,Capital,4,NUEVA CORDOBA,169,FAC DE CIENCIAS ECONOMICAS,AV VALPARAISO CDAD UNIVERSITARIA,Mixto,348,1-4 Capital - NUEVA CORDOBA
1,Capital,4,NUEVA CORDOBA,170,FAC DE CIENCIAS ECONOMICAS,AV VALPARAISO CDAD UNIVERSITARIA,Mixto,347,1-4 Capital - NUEVA CORDOBA
1,Capital,4,NUEVA CORDOBA,171,FAC DE CIENCIAS ECONOMICAS,AV VALPARAISO CDAD UNIVERSITARIA,Mixto,347,1-4 Capital - NUEVA CORDOBA
1,Capital,4,NUEVA CORDOBA,172,FAC DE CIENCIAS ECONOMICAS,AV VALPARAISO CDAD UNIVERSITARIA,Mixto,349,1-4 Capital - NUEVA CORDOBA
1,Capital,4,NUEVA CORDOBA,173,FAC DE CIENCIAS ECONOMICAS,AV VALPARAISO CDAD UNIVERSITARIA,Mixto,347,1-4 Capital - NUEVA CORDOBA
1,Capital,4,NUEVA CORDOBA,174,FAC DE CIENCIAS ECONOMICAS,AV VALPARAISO CDAD UNIVERSITARIA,Mixto,346,1-4 Capital - NUEVA CORDOBA
1,Capital,4,NUEVA CORDOBA,175,FAC DE CIENCIAS ECONOMICAS,AV VALPARAISO CDAD UNIVERSITARIA,Mixto,346,1-4 Capital - NUEVA CORDOBA
1,Capital,4,NUEVA CORDOBA,176,FAC DE CIENCIAS ECONOMICAS,AV VALPARAISO CDAD UNIVERSITARIA,Mixto,346,1-4 Capital - NUEVA CORDOBA
1,Capital,4,NUEVA CORDOBA,177,FAC DE CIENCIAS ECONOMICAS,AV VALPARAISO CDAD UNIVERSITARIA,Mixto,343,1-4 Capital - NUEVA CORDOBA
1,Capital,4,NUEVA CORDOBA,178,FAC DE CIENCIAS ECONOMICAS,AV VALPARAISO CDAD UNIVERSITARIA,Mixto,345,1-4 Capital - NUEVA CORDOBA
1,Capital,4,NUEVA CORDOBA,179,IPEM 38 FRANC. PABLO DE MAURO,PAUNERO Y ARENAL,Mixto,346,1-4 Capital - NUEVA CORDOBA
1,Capital,4,NUEVA CORDOBA,180,IPEM 38 FRANC. PABLO DE MAURO,PAUNERO Y ARENAL,Mixto,345,1-4 Capital - NUEVA CORDOBA
1,Capital,4,NUEVA CORDOBA,181,IPEM 38 FRANC. PABLO DE MAURO,PAUNERO Y ARENAL,Mixto,343,1-4 Capital - NUEVA CORDOBA
1,Capital,4,NUEVA CORDOBA,182,IPEM 38 FRANC. PABLO DE MAURO,PAUNERO Y ARENAL,Mixto,346,1-4 Capital - NUEVA CORDOBA
1,Capital,4,NUEVA CORDOBA,183,IPEM 38 FRANC. PABLO DE MAURO,PAUNERO Y ARENAL,Mixto,346,1-4 Capital - NUEVA CORDOBA
1,Capital,4,NUEVA CORDOBA,184,IPEM 38 FRANC. PABLO DE MAURO,PAUNERO Y ARENAL,Mixto,347,1-4 Capital - NUEVA CORDOBA
1,Capital,4,NUEVA CORDOBA,185,IPEM 38 FRANC. PABLO DE MAURO,PAUNERO Y ARENAL,Mixto,345,1-4 Capital - NUEVA CORDOBA
1,Capital,4,NUEVA CORDOBA,186,IPEM 38 FRANC. PABLO DE MAURO,PAUNERO Y ARENAL,Mixto,346,1-4 Capital - NUEVA CORDOBA
1,Capital,4,NUEVA CORDOBA,187,IPEM 38 FRANC. PABLO DE MAURO,PAUNERO Y ARENAL,Mixto,346,1-4 Capital - NUEVA CORDOBA
1,Capital,4A,PUEBLO LAS FLORES,188,ESC ERNESTO BANCALARI,MONTERROSO 4597,Mixto,350,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,189,ESC ERNESTO BANCALARI,MONTERROSO 4597,Mixto,347,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,190,ESC ERNESTO BANCALARI,MONTERROSO 4597,Mixto,347,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,191,ESC ERNESTO BANCALARI,MONTERROSO 4597,Mixto,348,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,192,ESC ERNESTO BANCALARI,MONTERROSO 4597,Mixto,346,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,193,ESC ERNESTO BANCALARI,MONTERROSO 4597,Mixto,348,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,194,ESC ERNESTO BANCALARI,MONTERROSO 4597,Mixto,349,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,195,ESC ALMAFUERTE,CHANETON 390,Mixto,348,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,196,ESC ALMAFUERTE,CHANETON 390,Mixto,348,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,197,ESC ALMAFUERTE,CHANETON 390,Mixto,348,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,198,ESC ALMAFUERTE,CHANETON 390,Mixto,348,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,199,ESC ALMAFUERTE,CHANETON 390,Mixto,347,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,200,ESC ALMAFUERTE,CHANETON 390,Mixto,348,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,201,ESC ALMAFUERTE,CHANETON 390,Mixto,345,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,202,ESC COM R ECHEGOYEN,J I DIAZ 200,Mixto,345,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,203,ESC COM R ECHEGOYEN,J I DIAZ 200,Mixto,346,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,204,ESC COM R ECHEGOYEN,J I DIAZ 200,Mixto,347,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,205,ESC COM R ECHEGOYEN,J I DIAZ 200,Mixto,345,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,206,ESC COM R ECHEGOYEN,J I DIAZ 200,Mixto,345,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,207,ESC COM R ECHEGOYEN,J I DIAZ 200,Mixto,346,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,208,ESC COM R ECHEGOYEN,J I DIAZ 200,Mixto,346,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,209,ESC COM R ECHEGOYEN,J I DIAZ 200,Mixto,347,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,210,ESC SAN FRANCISCO DE ASIS,GUARDADO 184,Mixto,346,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,211,ESC SAN FRANCISCO DE ASIS,GUARDADO 184,Mixto,348,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,212,ESC SAN FRANCISCO DE ASIS,GUARDADO 184,Mixto,348,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,213,ESC SAN FRANCISCO DE ASIS,GUARDADO 184,Mixto,345,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,214,ESC SAN FRANCISCO DE ASIS,GUARDADO 184,Mixto,348,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,215,ESC SAN FRANCISCO DE ASIS,GUARDADO 184,Mixto,346,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,216,ESC SAN FRANCISCO DE ASIS,GUARDADO 184,Mixto,342,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,217,ESC SAN FRANCISCO DE ASIS,GUARDADO 184,Mixto,346,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,218,ESC SAN FRANCISCO DE ASIS,GUARDADO 184,Mixto,345,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,219,ESC SAN FRANCISCO DE ASIS,GUARDADO 184,Mixto,347,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,220,ESC SAN FRANCISCO DE ASIS,GUARDADO 184,Mixto,346,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,221,ESC SAN FRANCISCO DE ASIS,GUARDADO 184,Mixto,344,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,222,ESC SAN FRANCISCO DE ASIS,GUARDADO 184,Mixto,346,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,223,ESC SAN FRANCISCO DE ASIS,GUARDADO 184,Mixto,348,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,224,ESC DANTE ALIGHIERI,JOSE JAVIER DIAZ 421,Mixto,345,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,225,ESC DANTE ALIGHIERI,JOSE JAVIER DIAZ 421,Mixto,348,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,226,ESC DANTE ALIGHIERI,JOSE JAVIER DIAZ 421,Mixto,346,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,227,ESC DANTE ALIGHIERI,JOSE JAVIER DIAZ 421,Mixto,347,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,228,ESC DANTE ALIGHIERI,JOSE JAVIER DIAZ 421,Mixto,348,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,229,ESC DANTE ALIGHIERI,JOSE JAVIER DIAZ 421,Mixto,347,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,230,ESC DANTE ALIGHIERI,JOSE JAVIER DIAZ 421,Mixto,344,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,231,ESC DANTE ALIGHIERI,JOSE JAVIER DIAZ 421,Mixto,347,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,232,ESC DANTE ALIGHIERI,JOSE JAVIER DIAZ 421,Mixto,346,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,233,ESC DANTE ALIGHIERI,JOSE JAVIER DIAZ 421,Mixto,348,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,234,ESC DANTE ALIGHIERI,JOSE JAVIER DIAZ 421,Mixto,347,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,235,ESC DANTE ALIGHIERI,JOSE JAVIER DIAZ 421,Mixto,345,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,236,ESC DANTE ALIGHIERI,JOSE JAVIER DIAZ 421,Mixto,347,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,237,ESC DANTE ALIGHIERI,JOSE JAVIER DIAZ 421,Mixto,348,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4A,PUEBLO LAS FLORES,238,ESC DANTE ALIGHIERI,JOSE JAVIER DIAZ 421,Mixto,344,1-4A Capital - PUEBLO LAS FLORES
1,Capital,4B,VILLA REVOL,239,INST EDUC NTRA SEÑORA,INCA MANCO - 3450,Mixto,342,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,240,INST EDUC NTRA SEÑORA,INCA MANCO - 3450,Mixto,342,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,241,INST EDUC NTRA SEÑORA,INCA MANCO - 3450,Mixto,346,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,242,INST EDUC NTRA SEÑORA,INCA MANCO - 3450,Mixto,346,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,243,INST EDUC NTRA SEÑORA,INCA MANCO - 3450,Mixto,347,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,244,INST EDUC NTRA SEÑORA,INCA MANCO - 3450,Mixto,343,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,245,INST EDUC NTRA SEÑORA,INCA MANCO - 3450,Mixto,343,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,246,INST EDUC NTRA SEÑORA,INCA MANCO - 3450,Mixto,341,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,247,INST EDUC NTRA SEÑORA,INCA MANCO - 3450,Mixto,345,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,248,INST EDUC NTRA SEÑORA,INCA MANCO - 3450,Mixto,345,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,249,INST EDUC NTRA SEÑORA,INCA MANCO - 3450,Mixto,346,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,250,INST EDUC NTRA SEÑORA,INCA MANCO - 3450,Mixto,346,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,251,INST EDUC NTRA SEÑORA,INCA MANCO - 3450,Mixto,347,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,252,INST EDUC NTRA SEÑORA,INCA MANCO - 3450,Mixto,347,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,253,INST EDUC NTRA SEÑORA,INCA MANCO - 3450,Mixto,347,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,254,INST EDUC NTRA SEÑORA,INCA MANCO - 3450,Mixto,346,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,255,INST EDUC NTRA SEÑORA,INCA MANCO - 3450,Mixto,346,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,256,ESC ING MASJOAN,P.L.DE CABRERA ESQ.TANTI 3070,Mixto,348,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,257,ESC ING MASJOAN,P.L.DE CABRERA ESQ.TANTI 3070,Mixto,347,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,258,ESC ING MASJOAN,P.L.DE CABRERA ESQ.TANTI 3070,Mixto,346,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,259,ESC ING MASJOAN,P.L.DE CABRERA ESQ.TANTI 3070,Mixto,346,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,260,ESC ING MASJOAN,P.L.DE CABRERA ESQ.TANTI 3070,Mixto,344,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,261,ESC ING MASJOAN,P.L.DE CABRERA ESQ.TANTI 3070,Mixto,344,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,262,ESC ING MASJOAN,P.L.DE CABRERA ESQ.TANTI 3070,Mixto,344,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,263,ESC ING MASJOAN,P.L.DE CABRERA ESQ.TANTI 3070,Mixto,343,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,264,ESC ING MASJOAN,P.L.DE CABRERA ESQ.TANTI 3070,Mixto,345,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,265,ESC ING MASJOAN,P.L.DE CABRERA ESQ.TANTI 3070,Mixto,346,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,266,COL NICOLAS BERROTARAN,ELIAS YOFRE - 1095,Mixto,346,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,267,COL NICOLAS BERROTARAN,ELIAS YOFRE - 1095,Mixto,345,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,268,COL NICOLAS BERROTARAN,ELIAS YOFRE - 1095,Mixto,347,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,269,COL NICOLAS BERROTARAN,ELIAS YOFRE - 1095,Mixto,344,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,270,COL NICOLAS BERROTARAN,ELIAS YOFRE - 1095,Mixto,347,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,271,COL NICOLAS BERROTARAN,ELIAS YOFRE - 1095,Mixto,343,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,272,COL NICOLAS BERROTARAN,ELIAS YOFRE - 1095,Mixto,347,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,273,COL NICOLAS BERROTARAN,ELIAS YOFRE - 1095,Mixto,344,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,274,COL NICOLAS BERROTARAN,ELIAS YOFRE - 1095,Mixto,346,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,275,COL NICOLAS BERROTARAN,ELIAS YOFRE - 1095,Mixto,345,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,276,COL NICOLAS BERROTARAN,ELIAS YOFRE - 1095,Mixto,343,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,277,COL PARROQUIAL CRISTO REDENTOR,JUSTINIANO POSSE - 864,Mixto,343,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,278,COL PARROQUIAL CRISTO REDENTOR,JUSTINIANO POSSE - 864,Mixto,346,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,279,COL PARROQUIAL CRISTO REDENTOR,JUSTINIANO POSSE - 864,Mixto,342,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,280,COL PARROQUIAL CRISTO REDENTOR,JUSTINIANO POSSE - 864,Mixto,346,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,281,COL PARROQUIAL CRISTO REDENTOR,JUSTINIANO POSSE - 864,Mixto,345,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,282,COL PARROQUIAL CRISTO REDENTOR,JUSTINIANO POSSE - 864,Mixto,346,1-4B Capital - VILLA REVOL
1,Capital,4B,VILLA REVOL,283,COL PARROQUIAL CRISTO REDENTOR,JUSTINIANO POSSE - 864,Mixto,345,1-4B Capital - VILLA REVOL
1,Capital,4C,INAUDI,284,ESC SAN JOSE DE CALASANZ,PIZARRO ESQ. NIVOLI,Mixto,342,1-4C Capital - INAUDI
1,Capital,4C,INAUDI,285,ESC SAN JOSE DE CALASANZ,PIZARRO ESQ. NIVOLI,Mixto,341,1-4C Capital - INAUDI
1,Capital,4C,INAUDI,286,ESC SAN JOSE DE CALASANZ,PIZARRO ESQ. NIVOLI,Mixto,341,1-4C Capital - INAUDI
1,Capital,4C,INAUDI,287,ESC SAN JOSE DE CALASANZ,PIZARRO ESQ. NIVOLI,Mixto,342,1-4C Capital - INAUDI
1,Capital,4C,INAUDI,288,ESC SAN JOSE DE CALASANZ,PIZARRO ESQ. NIVOLI,Mixto,339,1-4C Capital - INAUDI
1,Capital,4C,INAUDI,289,ESC SAN JOSE DE CALASANZ,PIZARRO ESQ. NIVOLI,Mixto,340,1-4C Capital - INAUDI
1,Capital,4C,INAUDI,290,IPEN 310- PUERTO ARGENTINO,LUDUEÑA Y SARGENTO RIOS,Mixto,339,1-4C Capital - INAUDI
1,Capital,4C,INAUDI,291,IPEN 310- PUERTO ARGENTINO,LUDUEÑA Y SARGENTO RIOS,Mixto,339,1-4C Capital - INAUDI
1,Capital,4C,INAUDI,292,IPEN 310- PUERTO ARGENTINO,LUDUEÑA Y SARGENTO RIOS,Mixto,340,1-4C Capital - INAUDI
1,Capital,4C,INAUDI,293,IPEN 310- PUERTO ARGENTINO,LUDUEÑA Y SARGENTO RIOS,Mixto,339,1-4C Capital - INAUDI
1,Capital,4C,INAUDI,294,IPEN 310- PUERTO ARGENTINO,LUDUEÑA Y SARGENTO RIOS,Mixto,340,1-4C Capital - INAUDI
1,Capital,4C,INAUDI,295,IPEN 310- PUERTO ARGENTINO,LUDUEÑA Y SARGENTO RIOS,Mixto,338,1-4C Capital - INAUDI
1,Capital,4C,INAUDI,296,IPEN 310- PUERTO ARGENTINO,LUDUEÑA Y SARGENTO RIOS,Mixto,342,1-4C Capital - INAUDI
1,Capital,4C,INAUDI,297,IPEN 310- PUERTO ARGENTINO,LUDUEÑA Y SARGENTO RIOS,Mixto,340,1-4C Capital - INAUDI
1,Capital,4D,VILLA EUCARISTICA,298,COL VILLA EUCARISTICA,CNO A SAN CARLOS KM.5 1/2,Mixto,339,1-4D Capital - VILLA EUCARISTICA
1,Capital,4D,VILLA EUCARISTICA,299,COL VILLA EUCARISTICA,CNO A SAN CARLOS KM.5 1/2,Mixto,339,1-4D Capital - VILLA EUCARISTICA
1,Capital,4D,VILLA EUCARISTICA,300,COL VILLA EUCARISTICA,CNO A SAN CARLOS KM.5 1/2,Mixto,338,1-4D Capital - VILLA EUCARISTICA
1,Capital,4D,VILLA EUCARISTICA,301,COL VILLA EUCARISTICA,CNO A SAN CARLOS KM.5 1/2,Mixto,339,1-4D Capital - VILLA EUCARISTICA
1,Capital,4D,VILLA EUCARISTICA,302,COL VILLA EUCARISTICA,CNO A SAN CARLOS KM.5 1/2,Mixto,338,1-4D Capital - VILLA EUCARISTICA
1,Capital,4D,VILLA EUCARISTICA,303,COL VILLA EUCARISTICA,CNO A SAN CARLOS KM.5 1/2,Mixto,339,1-4D Capital - VILLA EUCARISTICA
1,Capital,4D,VILLA EUCARISTICA,304,COL VILLA EUCARISTICA,CNO A SAN CARLOS KM.5 1/2,Mixto,337,1-4D Capital - VILLA EUCARISTICA
1,Capital,4E,NUESTRO HOGAR III,305,ESC.SABIN,"DDE.CMO.S.ANTONIO KM 7 1/2,1KM.AL O.",Mixto,346,1-4E Capital - NUESTRO HOGAR III
1,Capital,4E,NUESTRO HOGAR III,306,ESC.SABIN,"DDE.CMO.S.ANTONIO KM 7 1/2,1KM.AL O.",Mixto,346,1-4E Capital - NUESTRO HOGAR III
1,Capital,4E,NUESTRO HOGAR III,307,ESC.SABIN,"DDE.CMO.S.ANTONIO KM 7 1/2,1KM.AL O.",Mixto,346,1-4E Capital - NUESTRO HOGAR III
1,Capital,4E,NUESTRO HOGAR III,308,ESC.SABIN,"DDE.CMO.S.ANTONIO KM 7 1/2,1KM.AL O.",Mixto,349,1-4E Capital - NUESTRO HOGAR III
1,Capital,4E,NUESTRO HOGAR III,309,ESC.SABIN,"DDE.CMO.S.ANTONIO KM 7 1/2,1KM.AL O.",Mixto,348,1-4E Capital - NUESTRO HOGAR III
1,Capital,4E,NUESTRO HOGAR III,310,ESC.SABIN,"DDE.CMO.S.ANTONIO KM 7 1/2,1KM.AL O.",Mixto,346,1-4E Capital - NUESTRO HOGAR III
1,Capital,4E,NUESTRO HOGAR III,311,ESC.SABIN,"DDE.CMO.S.ANTONIO KM 7 1/2,1KM.AL O.",Mixto,346,1-4E Capital - NUESTRO HOGAR III
1,Capital,4E,NUESTRO HOGAR III,312,ESC.SABIN,"DDE.CMO.S.ANTONIO KM 7 1/2,1KM.AL O.",Mixto,344,1-4E Capital - NUESTRO HOGAR III
1,Capital,4F,CIUDAD OBISPO ANGELELLI,313,NSC.OSCAR RAUL MALVASIO,PUBLICA S/N MANZANA 49,Mixto,318,1-4F Capital - CIUDAD OBISPO ANGELELLI
1,Capital,4F,CIUDAD OBISPO ANGELELLI,314,NSC.OSCAR RAUL MALVASIO,PUBLICA S/N MANZANA 49,Mixto,318,1-4F Capital - CIUDAD OBISPO ANGELELLI
1,Capital,4F,CIUDAD OBISPO ANGELELLI,315,NSC.OSCAR RAUL MALVASIO,PUBLICA S/N MANZANA 49,Mixto,316,1-4F Capital - CIUDAD OBISPO ANGELELLI
1,Capital,4F,CIUDAD OBISPO ANGELELLI,316,NSC.OSCAR RAUL MALVASIO,PUBLICA S/N MANZANA 49,Mixto,318,1-4F Capital - CIUDAD OBISPO ANGELELLI
1,Capital,4F,CIUDAD OBISPO ANGELELLI,317,NSC.OSCAR RAUL MALVASIO,PUBLICA S/N MANZANA 49,Mixto,316,1-4F Capital - CIUDAD OBISPO ANGELELLI
1,Capital,4F,CIUDAD OBISPO ANGELELLI,318,NSC.OSCAR RAUL MALVASIO,PUBLICA S/N MANZANA 49,Mixto,313,1-4F Capital - CIUDAD OBISPO ANGELELLI
1,Capital,4F,CIUDAD OBISPO ANGELELLI,319,NSC.OSCAR RAUL MALVASIO,PUBLICA S/N MANZANA 49,Mixto,316,1-4F Capital - CIUDAD OBISPO ANGELELLI
1,Capital,4F,CIUDAD OBISPO ANGELELLI,320,NSC.OSCAR RAUL MALVASIO,PUBLICA S/N MANZANA 49,Mixto,317,1-4F Capital - CIUDAD OBISPO ANGELELLI
1,Capital,4F,CIUDAD OBISPO ANGELELLI,321,NSC.OSCAR RAUL MALVASIO,PUBLICA S/N MANZANA 49,Mixto,314,1-4F Capital - CIUDAD OBISPO ANGELELLI
1,Capital,5,ALTAMIRA,322,ESC ESPAÑA,M BRAVO Y ENTRE RIOS,Mixto,341,1-5 Capital - ALTAMIRA
1,Capital,5,ALTAMIRA,323,ESC ESPAÑA,M BRAVO Y ENTRE RIOS,Mixto,339,1-5 Capital - ALTAMIRA
1,Capital,5,ALTAMIRA,324,ESC ESPAÑA,M BRAVO Y ENTRE RIOS,Mixto,341,1-5 Capital - ALTAMIRA
1,Capital,5,ALTAMIRA,325,ESC ESPAÑA,M BRAVO Y ENTRE RIOS,Mixto,340,1-5 Capital - ALTAMIRA
1,Capital,5,ALTAMIRA,326,ESC ESPAÑA,M BRAVO Y ENTRE RIOS,Mixto,338,1-5 Capital - ALTAMIRA
1,Capital,5,ALTAMIRA,327,ESC ESPAÑA,M BRAVO Y ENTRE RIOS,Mixto,343,1-5 Capital - ALTAMIRA
1,Capital,5,ALTAMIRA,328,ESC ESPAÑA,M BRAVO Y ENTRE RIOS,Mixto,340,1-5 Capital - ALTAMIRA
1,Capital,5,ALTAMIRA,329,ESC ESPAÑA,M BRAVO Y ENTRE RIOS,Mixto,342,1-5 Capital - ALTAMIRA
1,Capital,5,ALTAMIRA,330,ESC ESPAÑA,M BRAVO Y ENTRE RIOS,Mixto,340,1-5 Capital - ALTAMIRA
1,Capital,5,ALTAMIRA,331,ESC ESPAÑA,M BRAVO Y ENTRE RIOS,Mixto,341,1-5 Capital - ALTAMIRA
1,Capital,5,ALTAMIRA,332,ESC ESPAÑA,M BRAVO Y ENTRE RIOS,Mixto,342,1-5 Capital - ALTAMIRA
1,Capital,5,ALTAMIRA,333,ESC ESPAÑA,M BRAVO Y ENTRE RIOS,Mixto,342,1-5 Capital - ALTAMIRA
1,Capital,5,ALTAMIRA,334,ESC ESPAÑA,M BRAVO Y ENTRE RIOS,Mixto,340,1-5 Capital - ALTAMIRA
1,Capital,5,ALTAMIRA,335,ESC ESPAÑA,M BRAVO Y ENTRE RIOS,Mixto,341,1-5 Capital - ALTAMIRA
1,Capital,5,ALTAMIRA,336,ESC GRECIA,PEDERNERA 952,Mixto,342,1-5 Capital - ALTAMIRA
1,Capital,5,ALTAMIRA,337,ESC GRECIA,PEDERNERA 952,Mixto,338,1-5 Capital - ALTAMIRA
1,Capital,5,ALTAMIRA,338,ESC GRECIA,PEDERNERA 952,Mixto,342,1-5 Capital - ALTAMIRA
